지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,적설(cm),3시간신적설(cm)
112,인천,2024-07-18 7:00,22.8,,9.3,,5.9,,200,,98,,27.1,22.4,995.1,,1002.9,,,
112,인천,2024-07-18 8:00,22.7,,9.2,,5.3,,250,,96,,26.4,22,994.6,,1002.4,,,
112,인천,2024-07-18 9:00,22.7,,1.9,,3.2,,230,,98,,26.9,22.3,995,,1002.8,,,
112,인천,2024-07-18 10:00,23.1,,6.3,,2.7,,200,,98,,27.6,22.7,994.5,,1002.3,,,
112,인천,2024-07-18 11:00,23.4,,3.6,,1.9,,160,,99,,28.4,23.2,994,,1001.8,,,
112,인천,2024-07-18 12:00,23.6,,5.5,,1,,110,,99,,28.8,23.4,992.9,,1000.7,,,
112,인천,2024-07-18 13:00,23.7,,9.9,,1,,90,,99,,28.9,23.5,992.1,,999.9,,,
112,인천,2024-07-18 14:00,23.8,,14.5,,1.7,,70,,99,,29.1,23.6,991.1,,998.9,,,
112,인천,2024-07-18 15:00,24,,6.7,,1.6,,50,,99,,29.5,23.8,990.9,,998.6,,,
112,인천,2024-07-18 16:00,24.3,,0,,2.2,,50,,99,,30,24.1,991.7,,999.4,,,
112,인천,2024-07-18 17:00,24.7,,,9,0.9,,290,,98,,30.4,24.3,992.9,,1000.6,,,
112,인천,2024-07-18 18:00,24.6,,,9,0.9,,200,,98,,30.2,24.2,993.2,,1000.9,,,
112,인천,2024-07-18 19:00,24.4,,,9,2.1,,180,,98,,29.8,24,994.3,,1002.1,,,
112,인천,2024-07-18 20:00,23.9,,,9,2.7,,180,,99,,29.3,23.7,995,,1002.8,,,
112,인천,2024-07-18 21:00,23.7,,,9,3.6,,180,,99,,28.9,23.5,995.5,,1003.3,,,
112,인천,2024-07-18 22:00,23.7,,,9,2.5,,200,,99,,28.9,23.5,996,,1003.8,,,
112,인천,2024-07-18 23:00,23.8,,0,,2.3,,200,,99,,29.1,23.6,996.4,,1004.2,,,
112,인천,2024-07-19 0:00,23.7,,0,,2.2,,200,,99,,28.9,23.5,996.7,,1004.5,,,
112,인천,2024-07-19 1:00,23.7,,0,,2.3,,230,,99,,28.9,23.5,996.7,,1004.5,,,
112,인천,2024-07-19 2:00,23.7,,0,,2.7,,200,,99,,28.9,23.5,996.7,,1004.5,,,
112,인천,2024-07-19 3:00,23.7,,0.2,,2.8,,200,,99,,28.9,23.5,996.5,,1004.3,,,
112,인천,2024-07-19 4:00,23.6,,0.1,,1.2,,200,,99,,28.8,23.4,996.2,,1004,,,
112,인천,2024-07-19 5:00,23.5,,,9,1.9,,200,,99,,28.6,23.3,996.5,,1004.3,,,
112,인천,2024-07-19 6:00,23.6,,,9,0.7,,200,,99,,28.8,23.4,996.9,,1004.7,,,
112,인천,2024-07-19 7:00,23.8,,,9,1.6,,160,,99,,29.1,23.6,996.9,,1004.7,,,
112,인천,2024-07-19 8:00,24.2,,,9,0.9,,160,,99,,29.8,24,997.2,,1005,,,
112,인천,2024-07-19 9:00,24.5,,,9,2,,250,,98,,30,24.1,997.6,,1005.4,,,
112,인천,2024-07-19 10:00,25.3,,,9,1.9,,230,,98,,31.5,24.9,997.4,,1005.2,,,
112,인천,2024-07-19 11:00,25.2,,,9,2.4,,230,,95,,30.4,24.3,997.7,,1005.5,,,
112,인천,2024-07-19 12:00,26.2,,,9,2.4,,230,,93,,31.5,24.9,997.6,,1005.4,,,
112,인천,2024-07-19 13:00,26.7,,,9,2.8,,200,,90,,31.5,24.9,996.9,,1004.7,,,
112,인천,2024-07-19 14:00,27.3,,,9,3.9,,230,,83,,30,24.1,996.9,,1004.6,,,
112,인천,2024-07-19 15:00,27.8,,,9,3.4,,250,,84,,31.3,24.8,997.4,,1005.1,,,
112,인천,2024-07-19 16:00,27.5,,,9,3,,250,,82,,30,24.1,997.3,,1005,,,
112,인천,2024-07-19 17:00,26.9,,,9,4.1,,250,,85,,30,24.1,997.7,,1005.5,,,
112,인천,2024-07-19 18:00,26.4,,,9,2.2,,250,,88,,30.2,24.2,997.8,,1005.6,,,
112,인천,2024-07-19 19:00,25.9,,,9,1.4,,200,,91,,30.4,24.3,998,,1005.8,,,
112,인천,2024-07-19 20:00,25.4,,,9,2.8,,200,,92,,29.7,23.9,998.3,,1006.1,,,
112,인천,2024-07-19 21:00,25,,,9,3.5,,200,,94,,29.7,23.9,998.6,,1006.4,,,
112,인천,2024-07-19 22:00,24.8,,,9,2.7,,200,,93,,28.9,23.5,999.3,,1007.1,,,
112,인천,2024-07-19 23:00,24.7,,,9,2.7,,230,,94,,29.1,23.6,999.9,,1007.7,,,
112,인천,2024-07-20 0:00,24.5,,0,,2.4,,200,,95,,29.1,23.6,1000,,1007.8,,,
112,인천,2024-07-20 1:00,24.4,,,,2.7,,160,,93,,28.3,23.1,999.3,,1007.1,,,
112,인천,2024-07-20 2:00,24.2,,,,2.4,,160,,93,,27.9,22.9,999.5,,1007.3,,,
112,인천,2024-07-20 3:00,24,,,,2.1,,160,,93,,27.6,22.7,999.1,,1006.9,,,
112,인천,2024-07-20 4:00,24,,,,0.7,,140,,94,,27.9,22.9,999.6,,1007.4,,,
112,인천,2024-07-20 5:00,24.2,,,,2.8,,180,,93,,27.9,22.9,1000,,1007.8,,,
112,인천,2024-07-20 6:00,24.3,,,,2,,200,,92,,27.9,22.9,1000.4,,1008.2,,,
112,인천,2024-07-20 7:00,24.5,,,,2.3,,180,,92,,28.3,23.1,1000,,1007.8,,,
112,인천,2024-07-20 8:00,24.9,,,,2.7,,180,,90,,28.3,23.1,1000.3,,1008.2,,,
112,인천,2024-07-20 9:00,24.5,,0.2,,4.1,,180,,92,,28.3,23.1,1000.5,,1008.3,,,
112,인천,2024-07-20 10:00,24.5,,1,,4.3,,180,,94,,28.8,23.4,1000.5,,1008.3,,,
112,인천,2024-07-20 11:00,25.5,,,9,4,,180,,91,,29.7,23.9,1000.1,,1007.9,,,
112,인천,2024-07-20 12:00,26.6,,,9,1.3,,140,,89,,30.9,24.6,999.6,,1007.4,,,
112,인천,2024-07-20 13:00,26.4,,0,,3.5,,160,,86,,29.5,23.8,999.1,,1006.9,,,
112,인천,2024-07-20 14:00,27.7,,0,,2.5,,140,,84,,31.1,24.7,997.8,,1005.5,,,
112,인천,2024-07-20 15:00,29,,,9,3.4,,160,,79,,31.5,24.9,997,,1004.7,,,
112,인천,2024-07-20 16:00,28.8,,,9,4,,160,,78,,30.7,24.5,996.2,,1003.9,,,
112,인천,2024-07-20 17:00,28.6,,,9,6.5,,160,,77,,30,24.1,996,,1003.7,,,
112,인천,2024-07-20 18:00,28.7,,,9,3.3,,180,,79,,30.9,24.6,995,,1002.7,,,
112,인천,2024-07-20 19:00,26.5,,2.9,,7.1,,200,,93,,32.1,25.2,995,,1002.8,,,
112,인천,2024-07-20 20:00,26.3,,0.2,,6.7,,200,,93,,31.7,25,995.3,,1003.1,,,
112,인천,2024-07-20 21:00,26.5,,,9,5.6,,180,,92,,31.7,25,995.6,,1003.4,,,
112,인천,2024-07-20 22:00,25.9,,0.7,,6.2,,200,,92,,30.6,24.4,995.9,,1003.7,,,
112,인천,2024-07-20 23:00,25.7,,,9,6.4,,200,,89,,29.3,23.7,995.4,,1003.2,,,
112,인천,2024-07-21 0:00,25.4,,0,,6.2,,200,,87,,28.1,23,994.9,,1002.7,,,
112,인천,2024-07-21 1:00,24.7,,0,,7.9,,200,,88,,27.2,22.5,995.4,,1003.2,,,
112,인천,2024-07-21 2:00,24.2,,0,,8.2,,200,,88,,26.4,22,994.8,,1002.6,,,
112,인천,2024-07-21 3:00,22.8,,0,,14.3,,250,,92,,25.5,21.4,995.2,,1003,,,
112,인천,2024-07-21 4:00,22.7,,0.6,,6.2,,230,,95,,26.1,21.8,995.6,,1003.4,,,
112,인천,2024-07-21 5:00,23.3,,0.1,,8.9,,270,,91,,26,21.7,996.7,,1004.5,,,
112,인천,2024-07-21 6:00,23.4,,0,,8.2,,250,,89,,25.5,21.4,997.9,,1005.7,,,
112,인천,2024-07-21 7:00,23.4,,0,,5,,250,,89,,25.5,21.4,999.1,,1006.9,,,
112,인천,2024-07-21 8:00,23.6,,0,,3.3,,230,,91,,26.4,22,999.8,,1007.6,,,
112,인천,2024-07-21 9:00,23.5,,0,,3.1,,200,,93,,26.8,22.2,1000.5,,1008.3,,,
112,인천,2024-07-21 10:00,24.4,,1.4,,2.9,,200,,95,,28.9,23.5,1000.3,,1008.1,,,
112,인천,2024-07-21 11:00,25.2,,,9,2.6,,200,,94,,30,24.1,1000.6,,1008.4,,,
112,인천,2024-07-21 12:00,25.6,,,9,2.9,,250,,89,,29.1,23.6,1000.6,,1008.4,,,
112,인천,2024-07-21 13:00,26.4,,,9,2.9,,200,,89,,30.6,24.4,1000.1,,1007.9,,,
112,인천,2024-07-21 14:00,27,,,9,3.1,,200,,87,,30.9,24.6,999.9,,1007.7,,,
112,인천,2024-07-21 15:00,27.8,,,9,2.6,,230,,86,,32.1,25.2,999.5,,1007.2,,,
112,인천,2024-07-21 16:00,28,,,9,3,,200,,83,,31.3,24.8,999.2,,1006.9,,,
112,인천,2024-07-21 17:00,28.5,,,9,2.2,,230,,82,,31.9,25.1,999.1,,1006.8,,,
112,인천,2024-07-21 18:00,27.9,,,9,2.7,,250,,85,,31.9,25.1,999.4,,1007.1,,,
112,인천,2024-07-21 19:00,27.1,,,9,3,,200,,89,,31.9,25.1,999.7,,1007.5,,,
112,인천,2024-07-21 20:00,26.8,,,9,2.1,,200,,91,,31.9,25.1,999.9,,1007.7,,,
112,인천,2024-07-21 21:00,27,,,9,3.2,,200,,92,,32.6,25.5,1000,,1007.8,,,
112,인천,2024-07-21 22:00,27,,,9,3.3,,200,,93,,33,25.7,1000.4,,1008.2,,,
112,인천,2024-07-21 23:00,27.1,,,9,2.4,,180,,92,,32.8,25.6,1000.7,,1008.5,,,
112,인천,2024-07-22 0:00,26.9,,,9,3.2,,200,,92,,32.4,25.4,1000.9,,1008.7,,,
112,인천,2024-07-22 1:00,26.7,,,,3.7,,200,,93,,32.4,25.4,1000.9,,1008.7,,,
112,인천,2024-07-22 2:00,26.7,,,,3.9,,200,,92,,32.1,25.2,1000.7,,1008.5,,,
112,인천,2024-07-22 3:00,26.7,,0,,2.7,,200,,92,,32.1,25.2,1000.2,,1008,,,
112,인천,2024-07-22 4:00,26.6,,0,,3.9,,200,,93,,32.2,25.3,999.7,,1007.5,,,
112,인천,2024-07-22 5:00,25.8,,15.3,,3.6,,200,,97,,32.1,25.2,999.5,,1007.3,,,
112,인천,2024-07-22 6:00,25.8,,0.1,,3.7,,180,,96,,31.9,25.1,999.2,,1007,,,
112,인천,2024-07-22 7:00,25.9,,,9,3.8,,180,,96,,32.1,25.2,999.3,,1007.1,,,
112,인천,2024-07-22 8:00,25.7,,,9,4.2,,200,,94,,30.9,24.6,999.5,,1007.3,,,
112,인천,2024-07-22 9:00,25.6,,0,,3.7,,200,,94,,30.7,24.5,999.8,,1007.6,,,
112,인천,2024-07-22 10:00,25.2,,0.5,,6.6,,180,,96,,30.7,24.5,1000,,1007.8,,,
112,인천,2024-07-22 11:00,24.5,,10.6,,3.9,,160,,97,,29.7,23.9,998.6,,1006.4,,,
112,인천,2024-07-22 12:00,25.9,,0,,5.4,,160,,96,,32.1,25.2,997.9,,1005.7,,,
112,인천,2024-07-22 13:00,26.3,,0,,5.9,,180,,94,,32.1,25.2,997.8,,1005.6,,,
112,인천,2024-07-22 14:00,26.1,,0.3,,4.1,,200,,95,,32.1,25.2,997.9,,1005.7,,,
112,인천,2024-07-22 15:00,25.7,,4.5,,3.9,,180,,98,,32.2,25.3,997.4,,1005.2,,,
112,인천,2024-07-22 16:00,26.2,,0,,3.9,,180,,97,,32.8,25.6,996.3,,1004.1,,,
112,인천,2024-07-22 17:00,26.5,,0,,6.5,,180,,94,,32.4,25.4,995.1,,1002.9,,,
112,인천,2024-07-22 18:00,26.7,,,9,5.6,,200,,93,,32.4,25.4,995.4,,1003.2,,,
112,인천,2024-07-22 19:00,26.8,,,9,6.7,,180,,90,,31.7,25,994.7,,1002.4,,,
112,인천,2024-07-22 20:00,26.7,,0,,5.5,,180,,90,,31.5,24.9,993.8,,1001.5,,,
112,인천,2024-07-22 21:00,26.7,,0,,4.9,,180,,90,,31.5,24.9,994,,1001.7,,,
112,인천,2024-07-22 22:00,26.5,,,9,6.1,,200,,92,,31.7,25,994.3,,1002.1,,,
112,인천,2024-07-22 23:00,26.7,,0,,6.7,,200,,91,,31.9,25.1,994.3,,1002,,,
112,인천,2024-07-23 0:00,25.4,,13.7,,8.4,,200,,98,,31.7,25,994.7,,1002.5,,,
112,인천,2024-07-23 1:00,25.6,,0,,4.9,,200,,97,,31.7,25,995.7,,1003.5,,,
112,인천,2024-07-23 2:00,25,,,9,6.4,,230,,98,,30.9,24.6,996.3,,1004.1,,,
112,인천,2024-07-23 3:00,24.8,,,9,5.4,,200,,98,,30.6,24.4,996.3,,1004.1,,,
112,인천,2024-07-23 4:00,24.5,,,9,3.8,,230,,99,,30.4,24.3,996.4,,1004.2,,,
112,인천,2024-07-23 5:00,24.6,,0,,3.9,,200,,99,,30.6,24.4,996.5,,1004.3,,,
112,인천,2024-07-23 6:00,24.6,,0,,3.4,,200,,99,,30.6,24.4,996.4,,1004.2,,,
112,인천,2024-07-23 7:00,24.6,,0,,5.5,,180,,98,,30.2,24.2,996.2,,1004,,,
112,인천,2024-07-23 8:00,25.2,,0,,4.6,,180,,97,,30.9,24.6,996.7,,1004.5,,,
112,인천,2024-07-23 9:00,25.5,,0,,6.2,,180,,96,,31.3,24.8,997,,1004.8,,,
112,인천,2024-07-23 10:00,24.6,,0,,4,,230,,97,,29.8,24,997.3,,1005.1,,,
112,인천,2024-07-23 11:00,24.6,,0.2,,2.7,,200,,98,,30.2,24.2,997.3,,1005.1,,,
112,인천,2024-07-23 12:00,25.2,,0.6,,3.5,,180,,98,,31.3,24.8,996.1,,1003.9,,,
112,인천,2024-07-23 13:00,25.1,,0,,1.2,,200,,97,,30.7,24.5,996.5,,1004.3,,,
112,인천,2024-07-23 14:00,25.8,,,9,3.1,,200,,95,,31.5,24.9,997.1,,1004.9,,,
112,인천,2024-07-23 15:00,25.7,,,9,3.4,,200,,94,,30.9,24.6,996.3,,1004.1,,,
112,인천,2024-07-23 16:00,25.7,,0,,2,,180,,94,,30.9,24.6,995.5,,1003.3,,,
112,인천,2024-07-23 17:00,25.6,,,9,2.2,,230,,94,,30.7,24.5,995.8,,1003.6,,,
112,인천,2024-07-23 18:00,25.8,,,9,2.6,,230,,94,,31.1,24.7,995.8,,1003.6,,,
112,인천,2024-07-23 19:00,25.8,,,9,0.6,,230,,93,,30.7,24.5,995,,1002.8,,,
112,인천,2024-07-23 20:00,25.6,,,9,2.5,,230,,92,,30,24.1,995.6,,1003.4,,,
112,인천,2024-07-23 21:00,25,,,9,2.6,,180,,91,,28.8,23.4,996.7,,1004.5,,,
112,인천,2024-07-23 22:00,25.1,,,9,2.1,,180,,93,,29.5,23.8,997.5,,1005.3,,,
112,인천,2024-07-23 23:00,25.5,,,9,2.6,,180,,94,,30.6,24.4,997,,1004.8,,,
112,인천,2024-07-24 0:00,25.7,,,9,3,,180,,94,,30.9,24.6,997.2,,1005,,,
112,인천,2024-07-24 1:00,25.8,,1.5,,2.7,,160,,96,,31.9,25.1,997.1,,1004.9,,,
112,인천,2024-07-24 2:00,26,,0.1,,3.3,,200,,97,,32.4,25.4,996.9,,1004.7,,,
112,인천,2024-07-24 3:00,25.7,,,9,2.8,,230,,97,,31.9,25.1,996.3,,1004.1,,,
112,인천,2024-07-24 4:00,25.6,,,9,2.8,,200,,98,,32.1,25.2,995.9,,1003.7,,,
112,인천,2024-07-24 5:00,25.7,,0.3,,2.8,,230,,98,,32.2,25.3,996.4,,1004.2,,,
112,인천,2024-07-24 6:00,25.3,,,9,3.7,,230,,99,,31.9,25.1,996.5,,1004.3,,,
112,인천,2024-07-24 7:00,25.2,,,9,2.4,,250,,99,,31.7,25,996.4,,1004.2,,,
112,인천,2024-07-24 8:00,25.4,,,9,1.5,,200,,99,,32.1,25.2,997.4,,1005.2,,,
112,인천,2024-07-24 9:00,25.8,,,9,2.3,,230,,99,,32.8,25.6,997.3,,1005.1,,,
112,인천,2024-07-24 10:00,26.2,,,9,2.5,,230,,97,,32.8,25.6,997.3,,1005.1,,,
112,인천,2024-07-24 11:00,27.5,,0,,3,,200,,96,,35,26.7,996.9,,1004.6,,,
112,인천,2024-07-24 12:00,27.7,,,9,3.5,,230,,93,,34.4,26.4,996.4,,1004.1,,,
112,인천,2024-07-24 13:00,28.2,,,9,3.1,,230,,92,,35,26.7,996.5,,1004.2,,,
112,인천,2024-07-24 14:00,28.6,,,9,3.1,,230,,89,,34.8,26.6,996.5,,1004.2,,,
112,인천,2024-07-24 15:00,28.8,,,9,2.7,,200,,87,,34.4,26.4,996.5,,1004.2,,,
112,인천,2024-07-24 16:00,29,,,9,2.5,,230,,85,,34,26.2,996.7,,1004.4,,,
112,인천,2024-07-24 17:00,28.3,,0,,3.8,,230,,89,,34.2,26.3,996.6,,1004.3,,,
112,인천,2024-07-24 18:00,27.7,,0,,2.6,,230,,89,,33,25.7,996.1,,1003.8,,,
112,인천,2024-07-24 19:00,27.4,,,9,2.2,,200,,90,,32.8,25.6,996.5,,1004.2,,,
112,인천,2024-07-24 20:00,26.8,,,9,1.5,,200,,93,,32.6,25.5,997.1,,1004.9,,,
112,인천,2024-07-24 21:00,26.5,,,9,2,,200,,94,,32.4,25.4,997.5,,1005.3,,,
112,인천,2024-07-24 22:00,26.4,,,9,2.5,,230,,95,,32.6,25.5,997.6,,1005.4,,,
112,인천,2024-07-24 23:00,26.4,,,9,2.2,,200,,96,,33,25.7,997.4,,1005.2,,,
112,인천,2024-07-25 0:00,26.3,,,9,1.7,,200,,96,,32.8,25.6,997.9,,1005.7,,,
112,인천,2024-07-25 1:00,26.3,,,,2.3,,180,,96,,32.8,25.6,997.8,,1005.6,,,
112,인천,2024-07-25 2:00,26.4,,,,2.4,,200,,95,,32.6,25.5,997.4,,1005.2,,,
112,인천,2024-07-25 3:00,26.3,,,,2,,180,,95,,32.4,25.4,997.1,,1004.9,,,
112,인천,2024-07-25 4:00,26.5,,,,1.5,,180,,95,,32.8,25.6,997.3,,1005.1,,,
112,인천,2024-07-25 5:00,26.3,,,,1.6,,180,,95,,32.4,25.4,997.3,,1005.1,,,
112,인천,2024-07-25 6:00,26.4,,,,2,,160,,95,,32.6,25.5,997.7,,1005.5,,,
112,인천,2024-07-25 7:00,26.8,,,,1.6,,160,,95,,33.4,25.9,998,,1005.8,,,
112,인천,2024-07-25 8:00,27.7,,,,1.1,,180,,92,,34,26.2,998.1,,1005.8,,,
112,인천,2024-07-25 9:00,28.3,,,,2.3,,180,,88,,33.8,26.1,998.2,,1005.9,,,
112,인천,2024-07-25 10:00,29.2,,,,3.4,,200,,82,,33.2,25.8,998.4,,1006.1,,,
112,인천,2024-07-25 11:00,29.6,,,,2.9,,200,,80,,33,25.7,998.6,,1006.3,,,
112,인천,2024-07-25 12:00,29.6,,,,2.8,,230,,79,,32.6,25.5,998.7,,1006.4,,,
112,인천,2024-07-25 13:00,30.6,,,,2.7,,180,,77,,33.6,26,998.5,,1006.2,,,
112,인천,2024-07-25 14:00,30.7,,,,3.4,,230,,75,,33,25.7,998.2,,1005.9,,,
112,인천,2024-07-25 15:00,30.5,,,,2.4,,230,,76,,33,25.7,998,,1005.7,,,
112,인천,2024-07-25 16:00,31,,,,2.1,,230,,72,,32.2,25.3,997.6,,1005.3,,,
112,인천,2024-07-25 17:00,30.8,,,,2.2,,230,,72,,31.9,25.1,997.6,,1005.3,,,
112,인천,2024-07-25 18:00,31.2,,,,2.5,,250,,72,,32.6,25.5,997.7,,1005.4,,,
112,인천,2024-07-25 19:00,30.2,,,,1.6,,270,,76,,32.4,25.4,998.3,,1006,,,
112,인천,2024-07-25 20:00,29.2,,,,1.3,,320,,79,,31.9,25.1,998.8,,1006.5,,,
112,인천,2024-07-25 21:00,28.9,,,,1,,340,,80,,31.7,25,999.6,,1007.3,,,
112,인천,2024-07-25 22:00,28.6,,,,2,,140,,81,,31.7,25,1000.5,,1008.2,,,
112,인천,2024-07-25 23:00,28,,,,1.3,,140,,82,,30.9,24.6,1000.2,,1007.9,,,
112,인천,2024-07-26 0:00,27.2,,2,,1.4,,70,,87,,31.3,24.8,1000.6,,1008.4,,,
112,인천,2024-07-26 1:00,26.7,,1,,1.5,,110,,91,,31.9,25.1,1000.4,,1008.2,,,
112,인천,2024-07-26 2:00,26.2,,,9,2.7,,90,,91,,30.9,24.6,1000,,1007.8,,,
112,인천,2024-07-26 3:00,26,,,9,1.9,,70,,91,,30.6,24.4,999.7,,1007.5,,,
112,인천,2024-07-26 4:00,26,,,9,2.3,,90,,91,,30.6,24.4,999.7,,1007.5,,,
112,인천,2024-07-26 5:00,26,,,9,1,,90,,91,,30.6,24.4,1000.1,,1007.9,,,
112,인천,2024-07-26 6:00,26,,,9,1.1,,110,,91,,30.6,24.4,1000.6,,1008.4,,,
112,인천,2024-07-26 7:00,27.1,,,9,1.3,,110,,91,,32.4,25.4,1000.7,,1008.5,,,
112,인천,2024-07-26 8:00,27.9,,,9,2.2,,110,,86,,32.2,25.3,1001,,1008.8,,,
112,인천,2024-07-26 9:00,28.9,,,9,2.8,,140,,81,,32.2,25.3,1001.1,,1008.8,,,
112,인천,2024-07-26 10:00,29.9,,,9,2.2,,140,,80,,33.6,26,1001.2,,1008.9,,,
112,인천,2024-07-26 11:00,31,,,9,3.6,,140,,71,,31.9,25.1,1001,,1008.7,,,
112,인천,2024-07-26 12:00,32,,,9,3.2,,140,,72,,34.2,26.3,1001.2,,1008.9,,,
112,인천,2024-07-26 13:00,32.5,,,9,3.2,,140,,69,,33.6,26,1000.9,,1008.6,,,
112,인천,2024-07-26 14:00,33.2,,,9,4.3,,160,,65,,33,25.7,1000.5,,1008.1,,,
112,인천,2024-07-26 15:00,33.1,,,9,6.2,,160,,63,,31.9,25.1,1000.4,,1008,,,
112,인천,2024-07-26 16:00,27.2,,1.1,,5.5,,200,,90,,32.4,25.4,1001.7,,1009.5,,,
112,인천,2024-07-26 17:00,27.6,,1.9,,2.1,,200,,91,,33.4,25.9,1001.3,,1009.1,,,
112,인천,2024-07-26 18:00,28.4,,,9,2.6,,180,,88,,34,26.2,1001.7,,1009.4,,,
112,인천,2024-07-26 19:00,28.8,,,9,2.9,,180,,87,,34.4,26.4,1002.7,,1010.4,,,
112,인천,2024-07-26 20:00,28.6,,,9,3.6,,160,,84,,32.8,25.6,1003.3,,1011,,,
112,인천,2024-07-26 21:00,28.4,,0,,3.6,,160,,84,,32.4,25.4,1003.9,,1011.7,,,
112,인천,2024-07-26 22:00,28.3,,0,,3.4,,160,,83,,31.9,25.1,1004.4,,1012.2,,,
112,인천,2024-07-26 23:00,28,,0,,4.1,,160,,86,,32.4,25.4,1004.6,,1012.4,,,
112,인천,2024-07-27 0:00,27.8,,0,,3.8,,160,,84,,31.3,24.8,1004.5,,1012.3,,,
112,인천,2024-07-27 1:00,27.8,,0,,4.2,,160,,85,,31.7,25,1004.7,,1012.5,,,
112,인천,2024-07-27 2:00,27.8,,,9,5.3,,160,,86,,32.1,25.2,1004.7,,1012.5,,,
112,인천,2024-07-27 3:00,27.6,,,9,4,,160,,86,,31.7,25,1004.7,,1012.5,,,
112,인천,2024-07-27 4:00,27.6,,,9,3.7,,180,,86,,31.7,25,1004.6,,1012.4,,,
112,인천,2024-07-27 5:00,27.5,,,9,3.5,,160,,87,,31.9,25.1,1005.1,,1012.9,,,
112,인천,2024-07-27 6:00,27.5,,,9,3.2,,160,,87,,31.9,25.1,1005.4,,1013.2,,,
112,인천,2024-07-27 7:00,27.8,,,9,4,,160,,85,,31.7,25,1005.7,,1013.5,,,
112,인천,2024-07-27 8:00,28.6,,,9,4.3,,160,,83,,32.4,25.4,1006,,1013.8,,,
112,인천,2024-07-27 9:00,29.1,,,9,4.2,,160,,81,,32.4,25.4,1006.4,,1014.2,,,
112,인천,2024-07-27 10:00,30.1,,,9,3.4,,180,,76,,32.2,25.3,1006.7,,1014.5,,,
112,인천,2024-07-27 11:00,30.3,,,9,5.2,,180,,74,,31.9,25.1,1006.7,,1014.5,,,
112,인천,2024-07-27 12:00,30.7,,,9,3.9,,160,,76,,33.4,25.9,1006.5,,1014.2,,,
112,인천,2024-07-27 13:00,30.4,,,9,3.5,,160,,79,,34.2,26.3,1006.5,,1014.3,,,
112,인천,2024-07-27 14:00,31,,,9,4.1,,200,,75,,33.6,26,1006,,1013.7,,,
112,인천,2024-07-27 15:00,31,,0,,2.9,,230,,75,,33.6,26,1005.6,,1013.3,,,
112,인천,2024-07-27 16:00,30.7,,,9,2.5,,230,,75,,33,25.7,1005.7,,1013.4,,,
112,인천,2024-07-27 17:00,31.1,,,9,3.6,,230,,74,,33.4,25.9,1005.5,,1013.2,,,
112,인천,2024-07-27 18:00,30.3,,,9,4.3,,230,,75,,32.2,25.3,1005.6,,1013.3,,,
112,인천,2024-07-27 19:00,29.9,,,9,3,,200,,79,,33.2,25.8,1006.3,,1014.1,,,
112,인천,2024-07-27 20:00,29.6,,0,,3.2,,200,,79,,32.6,25.5,1006.5,,1014.2,,,
112,인천,2024-07-27 21:00,29.5,,,9,3.4,,180,,80,,32.8,25.6,1006.9,,1014.6,,,
112,인천,2024-07-27 22:00,29.2,,,9,2.5,,180,,83,,33.6,26,1007.4,,1015.2,,,
112,인천,2024-07-27 23:00,29,,,9,2.9,,160,,84,,33.6,26,1007.3,,1015.1,,,
112,인천,2024-07-28 0:00,29,,,9,1.9,,160,,85,,34,26.2,1007.2,,1015,,,
112,인천,2024-07-28 1:00,28.8,,,,3.1,,160,,86,,34,26.2,1006.7,,1014.5,,,
112,인천,2024-07-28 2:00,28.6,,,,4,,160,,86,,33.6,26,1006.4,,1014.2,,,
112,인천,2024-07-28 3:00,28.4,,,,3.8,,180,,85,,32.8,25.6,1006.2,,1014,,,
112,인천,2024-07-28 4:00,28.2,,,,3.8,,160,,84,,32.1,25.2,1006.1,,1013.9,,,
112,인천,2024-07-28 5:00,28,,,,3.4,,180,,85,,32.1,25.2,1006,,1013.8,,,
112,인천,2024-07-28 6:00,27.8,,,,4.2,,160,,84,,31.3,24.8,1005.8,,1013.6,,,
112,인천,2024-07-28 7:00,28,,,,4.1,,180,,84,,31.7,25,1005.7,,1013.5,,,
112,인천,2024-07-28 8:00,28.6,,,,3.3,,160,,81,,31.7,25,1005.7,,1013.5,,,
112,인천,2024-07-28 9:00,29.3,,,,4.5,,180,,78,,31.7,25,1005.5,,1013.2,,,
112,인천,2024-07-28 10:00,30,,,,3.9,,180,,73,,30.9,24.6,1005.3,,1013.1,,,
112,인천,2024-07-28 11:00,30.4,,,,4.9,,200,,70,,30.4,24.3,1005.1,,1012.8,,,
112,인천,2024-07-28 12:00,31.2,,,,6.3,,200,,66,,29.8,24,1004.8,,1012.5,,,
112,인천,2024-07-28 13:00,31.7,,,,5.6,,200,,66,,30.7,24.5,1004.7,,1012.4,,,
112,인천,2024-07-28 14:00,30.1,,,,4.4,,200,,72,,30.6,24.4,1004.7,,1012.4,,,
112,인천,2024-07-28 15:00,30.5,,,,6.1,,200,,71,,30.9,24.6,1004.4,,1012.1,,,
112,인천,2024-07-28 16:00,29.9,,,,5.2,,200,,74,,31.1,24.7,1004.1,,1011.8,,,
