일시,기온(°C),풍속(m/s),습도(%),강풍 특보,건조 특보,폭염 특보,한파 특보
2024-08-15 7:00,27.7,1.7,83,해당없음,해당없음,해당없음,판단불가
2024-08-15 8:00,28.3,1.8,79,해당없음,해당없음,해당없음,판단불가
2024-08-15 9:00,29.9,1.7,75,해당없음,해당없음,해당없음,판단불가
2024-08-15 10:00,30.3,2.3,72,해당없음,해당없음,해당없음,판단불가
2024-08-15 11:00,31.6,1.4,64,해당없음,해당없음,해당없음,판단불가
2024-08-15 12:00,32.6,3.3,62,해당없음,해당없음,해당없음,판단불가
2024-08-15 13:00,32.6,2.6,62,해당없음,해당없음,해당없음,판단불가
2024-08-15 14:00,33.0,2.2,60,해당없음,해당없음,해당없음,판단불가
2024-08-15 15:00,33.0,2.2,61,해당없음,해당없음,해당없음,판단불가
2024-08-15 16:00,33.2,4.1,60,해당없음,해당없음,해당없음,판단불가
2024-08-15 17:00,32.9,3.2,66,해당없음,해당없음,해당없음,판단불가
2024-08-15 18:00,29.0,2.3,83,해당없음,해당없음,해당없음,판단불가
2024-08-15 19:00,29.8,1.1,74,해당없음,해당없음,해당없음,판단불가
2024-08-15 20:00,29.4,1.4,79,해당없음,해당없음,해당없음,판단불가
2024-08-15 21:00,29.1,1.3,79,해당없음,해당없음,해당없음,판단불가
2024-08-15 22:00,29.1,0.1,80,해당없음,해당없음,해당없음,판단불가
2024-08-15 23:00,29.0,0.2,81,해당없음,해당없음,해당없음,판단불가
2024-08-16 0:00,29.0,0.9,84,해당없음,해당없음,해당없음,판단불가
2024-08-16 1:00,28.8,1.0,83,해당없음,해당없음,해당없음,판단불가
2024-08-16 2:00,28.4,1.3,83,해당없음,해당없음,해당없음,판단불가
2024-08-16 3:00,28.2,1.9,84,해당없음,해당없음,해당없음,판단불가
2024-08-16 4:00,27.9,1.2,84,해당없음,해당없음,해당없음,판단불가
2024-08-16 5:00,27.6,2.2,85,해당없음,해당없음,해당없음,판단불가
2024-08-16 6:00,27.5,1.0,85,해당없음,해당없음,해당없음,판단불가
2024-08-16 7:00,27.4,1.6,84,해당없음,해당없음,해당없음,판단불가
2024-08-16 8:00,28.2,1.6,78,해당없음,해당없음,해당없음,판단불가
2024-08-16 9:00,29.6,1.8,72,해당없음,해당없음,해당없음,판단불가
2024-08-16 10:00,31.2,1.7,65,해당없음,해당없음,해당없음,판단불가
2024-08-16 11:00,31.9,1.3,62,해당없음,해당없음,해당없음,판단불가
2024-08-16 12:00,31.7,3.0,61,해당없음,해당없음,해당없음,판단불가
2024-08-16 13:00,32.2,2.8,60,해당없음,해당없음,해당없음,판단불가
2024-08-16 14:00,32.5,3.1,63,해당없음,해당없음,해당없음,판단불가
2024-08-16 15:00,32.8,2.8,59,해당없음,해당없음,해당없음,판단불가
2024-08-16 16:00,33.1,2.6,61,해당없음,해당없음,해당없음,판단불가
2024-08-16 17:00,32.9,2.4,61,해당없음,해당없음,해당없음,판단불가
2024-08-16 18:00,31.5,3.0,64,해당없음,해당없음,해당없음,판단불가
2024-08-16 19:00,29.7,2.8,71,해당없음,해당없음,해당없음,판단불가
2024-08-16 20:00,28.2,2.3,76,해당없음,해당없음,해당없음,판단불가
2024-08-16 21:00,28.1,1.6,79,해당없음,해당없음,해당없음,판단불가
2024-08-16 22:00,28.3,1.3,76,해당없음,해당없음,해당없음,판단불가
2024-08-16 23:00,28.1,1.1,75,해당없음,해당없음,해당없음,판단불가
2024-08-17 0:00,28.2,1.1,78,해당없음,해당없음,해당없음,판단불가
2024-08-17 1:00,28.2,0.5,78,해당없음,해당없음,해당없음,판단불가
2024-08-17 2:00,28.3,1.3,82,해당없음,해당없음,해당없음,판단불가
2024-08-17 3:00,27.8,1.5,86,해당없음,해당없음,해당없음,판단불가
2024-08-17 4:00,27.8,0.5,84,해당없음,해당없음,해당없음,판단불가
2024-08-17 5:00,27.7,0.2,84,해당없음,해당없음,해당없음,판단불가
2024-08-17 6:00,27.5,0.9,82,해당없음,해당없음,해당없음,판단불가
2024-08-17 7:00,27.8,1.1,86,해당없음,해당없음,해당없음,판단불가
2024-08-17 8:00,28.5,1.1,84,해당없음,해당없음,해당없음,판단불가
2024-08-17 9:00,29.6,2.2,75,해당없음,해당없음,해당없음,판단불가
2024-08-17 10:00,30.7,2.1,71,해당없음,해당없음,해당없음,판단불가
2024-08-17 11:00,31.5,2.7,69,해당없음,해당없음,해당없음,판단불가
2024-08-17 12:00,30.4,3.2,70,해당없음,해당없음,해당없음,판단불가
2024-08-17 13:00,31.8,2.7,65,해당없음,해당없음,해당없음,판단불가
2024-08-17 14:00,32.5,2.6,65,해당없음,해당없음,해당없음,판단불가
2024-08-17 15:00,32.6,1.8,65,해당없음,해당없음,해당없음,판단불가
2024-08-17 16:00,32.7,3.5,64,해당없음,해당없음,해당없음,판단불가
2024-08-17 17:00,31.6,2.4,67,해당없음,해당없음,해당없음,판단불가
2024-08-17 18:00,30.7,2.5,70,해당없음,해당없음,해당없음,판단불가
2024-08-17 19:00,29.9,2.2,80,해당없음,해당없음,해당없음,판단불가
2024-08-17 20:00,29.5,2.6,82,해당없음,해당없음,해당없음,판단불가
2024-08-17 21:00,29.0,2.2,80,해당없음,해당없음,해당없음,판단불가
2024-08-17 22:00,28.9,1.4,82,해당없음,해당없음,해당없음,판단불가
2024-08-17 23:00,28.7,0.3,84,해당없음,해당없음,해당없음,판단불가
2024-08-18 0:00,28.3,2.0,86,해당없음,해당없음,해당없음,판단불가
2024-08-18 1:00,28.1,1.3,83,해당없음,해당없음,해당없음,판단불가
2024-08-18 2:00,28.2,1.3,83,해당없음,해당없음,해당없음,판단불가
2024-08-18 3:00,27.4,3.1,86,해당없음,해당없음,해당없음,판단불가
2024-08-18 4:00,27.4,1.1,85,해당없음,해당없음,해당없음,판단불가
2024-08-18 5:00,27.5,0.5,84,해당없음,해당없음,해당없음,판단불가
2024-08-18 6:00,27.4,0.5,83,해당없음,해당없음,해당없음,판단불가
2024-08-18 7:00,27.5,1.6,85,해당없음,해당없음,해당없음,판단불가
2024-08-18 8:00,27.9,1.2,82,해당없음,해당없음,해당없음,판단불가
2024-08-18 9:00,29.6,2.7,76,해당없음,해당없음,해당없음,판단불가
2024-08-18 10:00,29.8,2.4,76,해당없음,해당없음,해당없음,판단불가
2024-08-18 11:00,30.4,2.8,75,해당없음,해당없음,해당없음,판단불가
2024-08-18 12:00,30.8,2.7,73,해당없음,해당없음,해당없음,판단불가
2024-08-18 13:00,31.6,2.8,68,해당없음,해당없음,해당없음,판단불가
2024-08-18 14:00,32.2,1.8,66,해당없음,해당없음,해당없음,판단불가
2024-08-18 15:00,31.2,3.4,68,해당없음,해당없음,해당없음,판단불가
2024-08-18 16:00,30.5,3.1,72,해당없음,해당없음,해당없음,판단불가
2024-08-18 17:00,30.8,2.1,72,해당없음,해당없음,해당없음,판단불가
2024-08-18 18:00,31.1,1.4,69,해당없음,해당없음,해당없음,판단불가
2024-08-18 19:00,30.6,1.9,70,해당없음,해당없음,해당없음,판단불가
2024-08-18 20:00,29.7,1.5,71,해당없음,해당없음,해당없음,판단불가
2024-08-18 21:00,29.0,1.4,75,해당없음,해당없음,해당없음,판단불가
2024-08-18 22:00,28.6,1.3,82,해당없음,해당없음,해당없음,판단불가
2024-08-18 23:00,28.3,1.4,85,해당없음,해당없음,해당없음,판단불가
2024-08-19 0:00,28.2,1.1,86,해당없음,해당없음,해당없음,판단불가
2024-08-19 1:00,28.1,1.3,89,해당없음,해당없음,해당없음,판단불가
2024-08-19 2:00,27.9,1.5,89,해당없음,해당없음,해당없음,판단불가
2024-08-19 3:00,27.7,1.4,88,해당없음,해당없음,해당없음,판단불가
2024-08-19 4:00,27.7,1.2,88,해당없음,해당없음,해당없음,판단불가
2024-08-19 5:00,27.7,0.3,88,해당없음,해당없음,해당없음,판단불가
2024-08-19 6:00,27.6,1.2,88,해당없음,해당없음,해당없음,판단불가
2024-08-19 7:00,27.8,1.3,87,해당없음,해당없음,해당없음,판단불가
2024-08-19 8:00,28.8,1.4,83,해당없음,해당없음,해당없음,판단불가
2024-08-19 9:00,30.3,1.2,78,해당없음,해당없음,해당없음,판단불가
2024-08-19 10:00,31.7,2.0,72,해당없음,해당없음,해당없음,판단불가
2024-08-19 11:00,32.7,1.7,68,해당없음,해당없음,해당없음,판단불가
2024-08-19 12:00,31.7,2.2,68,해당없음,해당없음,해당없음,판단불가
2024-08-19 13:00,32.0,4.1,66,해당없음,해당없음,해당없음,판단불가
2024-08-19 14:00,32.8,3.7,65,해당없음,해당없음,해당없음,판단불가
2024-08-19 15:00,32.9,3.8,64,해당없음,해당없음,해당없음,판단불가
2024-08-19 16:00,32.3,3.3,68,해당없음,해당없음,해당없음,판단불가
2024-08-19 17:00,32.3,2.9,69,해당없음,해당없음,해당없음,판단불가
2024-08-19 18:00,31.3,2.9,70,해당없음,해당없음,해당없음,판단불가
2024-08-19 19:00,30.0,2.2,73,해당없음,해당없음,해당없음,판단불가
2024-08-19 20:00,29.3,1.6,75,해당없음,해당없음,해당없음,판단불가
2024-08-19 21:00,29.0,2.0,80,해당없음,해당없음,해당없음,판단불가
2024-08-19 22:00,28.7,1.8,79,해당없음,해당없음,해당없음,판단불가
2024-08-19 23:00,28.9,1.1,80,해당없음,해당없음,해당없음,판단불가
2024-08-20 0:00,28.7,1.4,81,해당없음,해당없음,해당없음,판단불가
2024-08-20 1:00,28.4,1.3,85,해당없음,해당없음,해당없음,판단불가
2024-08-20 2:00,28.1,1.6,88,해당없음,해당없음,해당없음,판단불가
2024-08-20 3:00,28.0,1.5,86,해당없음,해당없음,해당없음,판단불가
2024-08-20 4:00,28.0,1.2,84,해당없음,해당없음,해당없음,판단불가
2024-08-20 5:00,28.1,1.5,85,해당없음,해당없음,해당없음,판단불가
2024-08-20 6:00,28.1,1.7,83,해당없음,해당없음,해당없음,판단불가
2024-08-20 7:00,28.5,2.6,78,해당없음,해당없음,해당없음,판단불가
2024-08-20 8:00,29.5,2.4,76,해당없음,해당없음,해당없음,판단불가
2024-08-20 9:00,30.7,1.6,73,해당없음,해당없음,해당없음,판단불가
2024-08-20 10:00,32.1,2.0,67,해당없음,해당없음,해당없음,판단불가
2024-08-20 11:00,33.2,3.8,61,해당없음,해당없음,해당없음,판단불가
2024-08-20 12:00,34.8,2.2,59,해당없음,해당없음,해당없음,판단불가
2024-08-20 13:00,35.5,3.3,54,해당없음,해당없음,해당없음,판단불가
2024-08-20 14:00,35.3,2.5,56,해당없음,해당없음,해당없음,판단불가
2024-08-20 15:00,34.6,2.9,58,해당없음,해당없음,해당없음,판단불가
2024-08-20 16:00,34.3,2.5,58,해당없음,해당없음,해당없음,판단불가
2024-08-20 17:00,34.8,1.9,58,해당없음,해당없음,해당없음,판단불가
2024-08-20 18:00,34.3,1.9,57,해당없음,해당없음,해당없음,판단불가
2024-08-20 19:00,32.7,2.0,66,해당없음,해당없음,해당없음,판단불가
2024-08-20 20:00,30.9,4.1,76,해당없음,해당없음,해당없음,판단불가
2024-08-20 21:00,29.9,1.4,79,해당없음,해당없음,해당없음,판단불가
2024-08-20 22:00,30.3,1.2,76,해당없음,해당없음,해당없음,판단불가
2024-08-20 23:00,30.7,1.9,76,해당없음,해당없음,해당없음,판단불가
2024-08-21 0:00,30.7,2.0,72,해당없음,해당없음,해당없음,판단불가
2024-08-21 1:00,30.1,2.2,75,해당없음,해당없음,해당없음,판단불가
2024-08-21 2:00,27.6,3.2,92,해당없음,해당없음,해당없음,판단불가
2024-08-21 3:00,27.3,2.8,93,해당없음,해당없음,해당없음,판단불가
2024-08-21 4:00,27.3,3.1,93,해당없음,해당없음,해당없음,판단불가
2024-08-21 5:00,27.2,3.5,93,해당없음,해당없음,해당없음,판단불가
2024-08-21 6:00,26.8,5.1,96,해당없음,해당없음,해당없음,판단불가
2024-08-21 7:00,26.5,7.7,98,해당없음,해당없음,해당없음,판단불가
2024-08-21 8:00,26.3,5.9,98,해당없음,해당없음,해당없음,판단불가
2024-08-21 9:00,26.9,5.8,98,해당없음,해당없음,해당없음,판단불가
2024-08-21 10:00,26.6,6.4,97,해당없음,해당없음,해당없음,판단불가
2024-08-21 11:00,26.4,6.2,96,해당없음,해당없음,해당없음,판단불가
2024-08-21 12:00,26.7,3.5,94,해당없음,해당없음,해당없음,판단불가
2024-08-21 13:00,27.6,4.6,94,해당없음,해당없음,해당없음,판단불가
2024-08-21 14:00,27.7,4.5,94,해당없음,해당없음,해당없음,판단불가
2024-08-21 15:00,28.6,3.8,91,해당없음,해당없음,해당없음,판단불가
2024-08-21 16:00,28.9,4.6,89,해당없음,해당없음,해당없음,판단불가
2024-08-21 17:00,29.1,3.7,88,해당없음,해당없음,해당없음,판단불가
2024-08-21 18:00,29.0,5.0,87,해당없음,해당없음,해당없음,판단불가
2024-08-21 19:00,29.1,5.3,84,해당없음,해당없음,해당없음,판단불가
2024-08-21 20:00,29.0,4.9,84,해당없음,해당없음,해당없음,판단불가
2024-08-21 21:00,28.8,5.3,83,해당없음,해당없음,해당없음,판단불가
2024-08-21 22:00,28.8,5.8,84,해당없음,해당없음,해당없음,판단불가
2024-08-21 23:00,28.7,5.2,84,해당없음,해당없음,해당없음,판단불가
2024-08-22 0:00,28.6,4.0,84,해당없음,해당없음,해당없음,판단불가
2024-08-22 1:00,28.3,3.4,86,해당없음,해당없음,해당없음,판단불가
2024-08-22 2:00,28.0,3.8,88,해당없음,해당없음,해당없음,판단불가
2024-08-22 3:00,28.0,4.4,87,해당없음,해당없음,해당없음,판단불가
2024-08-22 4:00,27.9,2.8,88,해당없음,해당없음,해당없음,판단불가
2024-08-22 5:00,27.8,3.4,87,해당없음,해당없음,해당없음,판단불가
2024-08-22 6:00,27.7,3.4,87,해당없음,해당없음,해당없음,판단불가
2024-08-22 7:00,27.8,4.1,87,해당없음,해당없음,해당없음,판단불가
2024-08-22 8:00,28.9,4.7,82,해당없음,해당없음,해당없음,판단불가
2024-08-22 9:00,29.5,3.4,80,해당없음,해당없음,해당없음,판단불가
2024-08-22 10:00,29.5,5.3,77,해당없음,해당없음,해당없음,판단불가
2024-08-22 11:00,29.9,5.5,79,해당없음,해당없음,해당없음,판단불가
2024-08-22 12:00,29.0,4.7,83,해당없음,해당없음,해당없음,판단불가
2024-08-22 13:00,29.3,6.7,81,해당없음,해당없음,해당없음,판단불가
2024-08-22 14:00,29.4,5.7,83,해당없음,해당없음,해당없음,판단불가
2024-08-22 15:00,27.6,8.0,90,해당없음,해당없음,해당없음,판단불가
2024-08-22 16:00,28.6,5.5,85,해당없음,해당없음,해당없음,판단불가
2024-08-22 17:00,28.4,6.4,85,해당없음,해당없음,해당없음,판단불가
2024-08-22 18:00,27.9,4.6,88,해당없음,해당없음,해당없음,판단불가
2024-08-22 19:00,27.4,7.4,84,해당없음,해당없음,해당없음,판단불가
2024-08-22 20:00,27.1,5.8,88,해당없음,해당없음,해당없음,판단불가
2024-08-22 21:00,26.9,5.4,86,해당없음,해당없음,해당없음,판단불가
2024-08-22 22:00,27.0,3.7,86,해당없음,해당없음,해당없음,판단불가
2024-08-22 23:00,27.1,4.9,89,해당없음,해당없음,해당없음,판단불가
2024-08-23 0:00,26.9,4.3,88,해당없음,해당없음,해당없음,판단불가
2024-08-23 1:00,26.7,4.5,88,해당없음,해당없음,해당없음,판단불가
2024-08-23 2:00,26.5,3.3,87,해당없음,해당없음,해당없음,판단불가
2024-08-23 3:00,26.7,2.7,89,해당없음,해당없음,해당없음,판단불가
2024-08-23 4:00,26.6,3.0,89,해당없음,해당없음,해당없음,판단불가
2024-08-23 5:00,26.5,3.1,90,해당없음,해당없음,해당없음,판단불가
2024-08-23 6:00,26.6,3.3,91,해당없음,해당없음,해당없음,판단불가
2024-08-23 7:00,25.0,5.2,89,해당없음,해당없음,해당없음,판단불가
2024-08-23 8:00,25.1,1.5,93,해당없음,해당없음,해당없음,판단불가
2024-08-23 9:00,26.3,2.2,86,해당없음,해당없음,해당없음,판단불가
2024-08-23 10:00,27.2,2.2,82,해당없음,해당없음,해당없음,판단불가
2024-08-23 11:00,28.4,2.7,81,해당없음,해당없음,해당없음,판단불가
2024-08-23 12:00,29.4,3.0,77,해당없음,해당없음,해당없음,판단불가
2024-08-23 13:00,29.9,2.9,76,해당없음,해당없음,해당없음,판단불가
2024-08-23 14:00,29.7,3.3,76,해당없음,해당없음,해당없음,판단불가
2024-08-23 15:00,28.6,3.3,80,해당없음,해당없음,해당없음,판단불가
2024-08-23 16:00,29.6,3.1,68,해당없음,해당없음,해당없음,판단불가
2024-08-23 17:00,28.5,3.8,74,해당없음,해당없음,해당없음,판단불가
2024-08-23 18:00,28.4,3.5,75,해당없음,해당없음,해당없음,판단불가
2024-08-23 19:00,27.5,2.6,78,해당없음,해당없음,해당없음,판단불가
2024-08-23 20:00,26.9,2.6,83,해당없음,해당없음,해당없음,판단불가
2024-08-23 21:00,26.8,1.9,85,해당없음,해당없음,해당없음,판단불가
2024-08-23 22:00,26.7,1.8,86,해당없음,해당없음,해당없음,판단불가
2024-08-23 23:00,26.6,1.9,88,해당없음,해당없음,해당없음,판단불가
2024-08-24 0:00,26.5,1.4,88,해당없음,해당없음,해당없음,판단불가
2024-08-24 1:00,26.4,1.0,88,해당없음,해당없음,해당없음,판단불가
2024-08-24 2:00,26.1,1.4,89,해당없음,해당없음,해당없음,판단불가
2024-08-24 3:00,26.0,1.5,89,해당없음,해당없음,해당없음,판단불가
2024-08-24 4:00,26.0,1.2,90,해당없음,해당없음,해당없음,판단불가
2024-08-24 5:00,26.0,2.1,91,해당없음,해당없음,해당없음,판단불가
2024-08-24 6:00,26.0,1.9,92,해당없음,해당없음,해당없음,판단불가
2024-08-24 7:00,26.3,2.6,92,해당없음,해당없음,해당없음,판단불가
2024-08-24 8:00,27.3,0.7,92,해당없음,해당없음,해당없음,판단불가
2024-08-24 9:00,27.9,1.8,86,해당없음,해당없음,해당없음,판단불가
2024-08-24 10:00,28.7,2.8,82,해당없음,해당없음,해당없음,판단불가
2024-08-24 11:00,29.7,2.9,76,해당없음,해당없음,해당없음,판단불가
